,match_id,,,,,,,,,,,,,,,,,
11143,6624212354,,,,,,,,,,,,,,,,,
11144,6624229014,,,,,,,,,,,,,,,,,
11145,6624230500,,,,,,,,,,,,,,,,,
11146,6624234723,,,,,,,,,,,,,,,,,
11147,6624261802,,,,,,,,,,,,,,,,,
11148,6624270883,,,,,,,,,,,,,,,,,
11149,6624273276,,,,,,,,,,,,,,,,,
11150,6624279743,,,,,,,,,,,,,,,,,
11151,6624281571,,,,,,,,,,,,,,,,,
11152,6624297427,,,,,,,,,,,,,,,,,
11153,6624313952,,,,,,,,,,,,,,,,,
11154,6624319982,,,,,,,,,,,,,,,,,
11155,6624450356,,,,,,,,,,,,,,,,,
11156,6624515599,,,,,,,,,,,,,,,,,
11157,6624656997,,,,,,,,,,,,,,,,,
11158,6624710595,,,,,,,,,,,,,,,,,
11159,6624935405,,,,,,,,,,,,,,,,,
11160,6624987213,,,,,,,,,,,,,,,,,
11161,6625012939,,,,,,,,,,,,,,,,,
11162,6625053975,,,,,,,,,,,,,,,,,
11163,6625065023,,,,,,,,,,,,,,,,,
11164,6625068200,,,,,,,,,,,,,,,,,
11165,6625076234,,,,,,,,,,,,,,,,,
11166,6625108638,,,,,,,,,,,,,,,,,
11167,6625112706,,,,,,,,,,,,,,,,,
11168,6625117861,,,,,,,,,,,,,,,,,
11169,6625126311,,,,,,,,,,,,,,,,,
11170,6625150274,,,,,,,,,,,,,,,,,
11171,6625150769,,,,,,,,,,,,,,,,,
11172,6625160163,,,,,,,,,,,,,,,,,
11173,6625184721,,,,,,,,,,,,,,,,,
11174,6625184779,,,,,,,,,,,,,,,,,
11175,6625196136,,,,,,,,,,,,,,,,,
11176,6625204193,,,,,,,,,,,,,,,,,
11177,6625245058,,,,,,,,,,,,,,,,,
11178,6625268043,,,,,,,,,,,,,,,,,
11179,6625310432,,,,,,,,,,,,,,,,,
11180,6625310715,,,,,,,,,,,,,,,,,
11181,6625334646,,,,,,,,,,,,,,,,,
11182,6625339842,,,,,,,,,,,,,,,,,
11183,6625345623,,,,,,,,,,,,,,,,,
11184,6625346986,,,,,,,,,,,,,,,,,
11185,6625348145,,,,,,,,,,,,,,,,,
11186,6625353625,,,,,,,,,,,,,,,,,
11187,6625360918,,,,,,,,,,,,,,,,,
11188,6625372841,,,,,,,,,,,,,,,,,
11189,6625380450,,,,,,,,,,,,,,,,,
11190,6625387852,,,,,,,,,,,,,,,,,
11191,6625391358,,,,,,,,,,,,,,,,,
11192,6625400133,,,,,,,,,,,,,,,,,
11193,6625406054,,,,,,,,,,,,,,,,,
11194,6625415032,,,,,,,,,,,,,,,,,
11195,6625415035,,,,,,,,,,,,,,,,,
11196,6625422749,,,,,,,,,,,,,,,,,
11197,6625423863,,,,,,,,,,,,,,,,,
11198,6625423973,,,,,,,,,,,,,,,,,
11199,6625426762,,,,,,,,,,,,,,,,,
11200,6625427265,,,,,,,,,,,,,,,,,
11201,6625429899,,,,,,,,,,,,,,,,,
11202,6625475062,,,,,,,,,,,,,,,,,
11203,6625482540,,,,,,,,,,,,,,,,,
11204,6625485439,,,,,,,,,,,,,,,,,
11205,6625489245,,,,,,,,,,,,,,,,,
11206,6625490029,,,,,,,,,,,,,,,,,
11207,6625492547,,,,,,,,,,,,,,,,,
11208,6625502998,,,,,,,,,,,,,,,,,
11209,6625507688,,,,,,,,,,,,,,,,,
11210,6625510162,,,,,,,,,,,,,,,,,
11211,6625510602,,,,,,,,,,,,,,,,,
11212,6625519924,,,,,,,,,,,,,,,,,
11213,6625521458,,,,,,,,,,,,,,,,,
11214,6625526342,,,,,,,,,,,,,,,,,
11215,6625531768,,,,,,,,,,,,,,,,,
11216,6625551449,,,,,,,,,,,,,,,,,
11217,6625557575,,,,,,,,,,,,,,,,,
11218,6625567319,,,,,,,,,,,,,,,,,
11219,6625573313,,,,,,,,,,,,,,,,,
11220,6625575054,,,,,,,,,,,,,,,,,
11221,6625575768,,,,,,,,,,,,,,,,,
11222,6625581877,,,,,,,,,,,,,,,,,
11223,6625585286,,,,,,,,,,,,,,,,,
11224,6625586999,,,,,,,,,,,,,,,,,
11225,6625599142,,,,,,,,,,,,,,,,,
11226,6625604086,,,,,,,,,,,,,,,,,
11227,6625609507,,,,,,,,,,,,,,,,,
11228,6625611169,,,,,,,,,,,,,,,,,
11229,6625623244,,,,,,,,,,,,,,,,,
11230,6625634832,,,,,,,,,,,,,,,,,
11231,6625650311,,,,,,,,,,,,,,,,,
11232,6625659378,,,,,,,,,,,,,,,,,
11233,6625661047,,,,,,,,,,,,,,,,,
11234,6625663475,,,,,,,,,,,,,,,,,
11235,6625669192,,,,,,,,,,,,,,,,,
11236,6625701606,,,,,,,,,,,,,,,,,
11237,6625703245,,,,,,,,,,,,,,,,,
11238,6625708590,,,,,,,,,,,,,,,,,
11239,6625716425,,,,,,,,,,,,,,,,,
11240,6625725831,,,,,,,,,,,,,,,,,
11241,6625733100,,,,,,,,,,,,,,,,,
11242,6625739059,,,,,,,,,,,,,,,,,
11243,6625746679,,,,,,,,,,,,,,,,,
11244,6625771189,,,,,,,,,,,,,,,,,
11245,6625779342,,,,,,,,,,,,,,,,,
11246,6625780569,,,,,,,,,,,,,,,,,
11247,6625794979,,,,,,,,,,,,,,,,,
11248,6625795651,,,,,,,,,,,,,,,,,
11249,6625815053,,,,,,,,,,,,,,,,,
11250,6625824684,,,,,,,,,,,,,,,,,
11251,6625833611,,,,,,,,,,,,,,,,,
11252,6625852993,,,,,,,,,,,,,,,,,
11253,6625857336,,,,,,,,,,,,,,,,,
11254,6625865211,,,,,,,,,,,,,,,,,
11255,6625873615,,,,,,,,,,,,,,,,,
11256,6625891085,,,,,,,,,,,,,,,,,
11257,6625901501,,,,,,,,,,,,,,,,,
11258,6625906267,,,,,,,,,,,,,,,,,
11259,6625912228,,,,,,,,,,,,,,,,,
11260,6625922201,,,,,,,,,,,,,,,,,
11261,6625940595,,,,,,,,,,,,,,,,,
11262,6625942869,,,,,,,,,,,,,,,,,
11263,6625943960,,,,,,,,,,,,,,,,,
11264,6625951526,,,,,,,,,,,,,,,,,
11265,6625961772,,,,,,,,,,,,,,,,,
11266,6625965372,,,,,,,,,,,,,,,,,
11267,6625970792,,,,,,,,,,,,,,,,,
11268,6625973358,,,,,,,,,,,,,,,,,
11269,6626006395,,,,,,,,,,,,,,,,,
11270,6626032165,,,,,,,,,,,,,,,,,
11271,6626040174,,,,,,,,,,,,,,,,,
11272,6626040378,,,,,,,,,,,,,,,,,
11273,6626054380,,,,,,,,,,,,,,,,,
11274,6626058649,,,,,,,,,,,,,,,,,
11275,6626175054,,,,,,,,,,,,,,,,,
11276,6626194562,,,,,,,,,,,,,,,,,
11277,6626264738,,,,,,,,,,,,,,,,,
11278,6626269951,,,,,,,,,,,,,,,,,
11279,6626351218,,,,,,,,,,,,,,,,,
11280,6626387498,,,,,,,,,,,,,,,,,
11281,6626401856,,,,,,,,,,,,,,,,,
11282,6626440940,,,,,,,,,,,,,,,,,
11283,6626452782,,,,,,,,,,,,,,,,,
11284,6626498249,,,,,,,,,,,,,,,,,
11285,6626613192,,,,,,,,,,,,,,,,,
11286,6626619866,,,,,,,,,,,,,,,,,
11287,6626634075,,,,,,,,,,,,,,,,,
11288,6626654365,,,,,,,,,,,,,,,,,
11289,6626661052,,,,,,,,,,,,,,,,,
11290,6626661305,,,,,,,,,,,,,,,,,
11291,6626664332,,,,,,,,,,,,,,,,,
11292,6626671325,,,,,,,,,,,,,,,,,
11293,6626688278,,,,,,,,,,,,,,,,,
11294,6626695909,,,,,,,,,,,,,,,,,
11295,6626703289,,,,,,,,,,,,,,,,,
11296,6626733608,,,,,,,,,,,,,,,,,
11297,6626747360,,,,,,,,,,,,,,,,,
11298,6626748968,,,,,,,,,,,,,,,,,
11299,6626754320,,,,,,,,,,,,,,,,,
11300,6626777483,,,,,,,,,,,,,,,,,
11301,6626784517,,,,,,,,,,,,,,,,,
11302,6626799921,,,,,,,,,,,,,,,,,
11303,6626802664,,,,,,,,,,,,,,,,,
11304,6626811190,,,,,,,,,,,,,,,,,
11305,6626822316,,,,,,,,,,,,,,,,,
11306,6626828682,,,,,,,,,,,,,,,,,
11307,6626853049,,,,,,,,,,,,,,,,,
11308,6626867710,,,,,,,,,,,,,,,,,
11309,6626872266,,,,,,,,,,,,,,,,,
11310,6626877266,,,,,,,,,,,,,,,,,
11311,6626880331,,,,,,,,,,,,,,,,,
11312,6626895207,,,,,,,,,,,,,,,,,
11313,6626922262,,,,,,,,,,,,,,,,,
11314,6626927386,,,,,,,,,,,,,,,,,
11315,6626935968,,,,,,,,,,,,,,,,,
11316,6626944187,,,,,,,,,,,,,,,,,
11317,6626945768,,,,,,,,,,,,,,,,,
11318,6626957654,,,,,,,,,,,,,,,,,
11319,6626991675,,,,,,,,,,,,,,,,,
11320,6627006045,,,,,,,,,,,,,,,,,
11321,6627033707,,,,,,,,,,,,,,,,,
11322,6627038340,,,,,,,,,,,,,,,,,
11323,6627054988,,,,,,,,,,,,,,,,,
11324,6627055615,,,,,,,,,,,,,,,,,
11325,6627063347,,,,,,,,,,,,,,,,,
11326,6627072822,,,,,,,,,,,,,,,,,
11327,6627108758,,,,,,,,,,,,,,,,,
11328,6627120445,,,,,,,,,,,,,,,,,
11329,6627127310,,,,,,,,,,,,,,,,,
11330,6627181337,,,,,,,,,,,,,,,,,
11331,6627190286,,,,,,,,,,,,,,,,,
11332,6627219534,,,,,,,,,,,,,,,,,
11333,6627246406,,,,,,,,,,,,,,,,,
11334,6627279523,,,,,,,,,,,,,,,,,
11335,6627293611,,,,,,,,,,,,,,,,,
11336,6627349705,,,,,,,,,,,,,,,,,
11337,6627403294,,,,,,,,,,,,,,,,,
11338,6627409927,,,,,,,,,,,,,,,,,
11339,6627428387,,,,,,,,,,,,,,,,,
11340,6627451102,,,,,,,,,,,,,,,,,
11341,6627494348,,,,,,,,,,,,,,,,,
11342,6627513693,,,,,,,,,,,,,,,,,
11343,6627566571,,,,,,,,,,,,,,,,,
11344,6627569379,,,,,,,,,,,,,,,,,
11345,6627650438,,,,,,,,,,,,,,,,,
11346,6627655958,,,,,,,,,,,,,,,,,
11347,6627656888,,,,,,,,,,,,,,,,,
11348,6627710610,,,,,,,,,,,,,,,,,
11349,6627720714,,,,,,,,,,,,,,,,,
11350,6627749138,,,,,,,,,,,,,,,,,
11351,6627800659,,,,,,,,,,,,,,,,,
11352,6627838798,,,,,,,,,,,,,,,,,
11353,6627885565,,,,,,,,,,,,,,,,,
11354,6628039642,,,,,,,,,,,,,,,,,
11355,6628054377,,,,,,,,,,,,,,,,,
11356,6628058902,,,,,,,,,,,,,,,,,
11357,6628072262,,,,,,,,,,,,,,,,,
11358,6628073323,,,,,,,,,,,,,,,,,
11359,6628091869,,,,,,,,,,,,,,,,,
11360,6628094496,,,,,,,,,,,,,,,,,
11361,6628104600,,,,,,,,,,,,,,,,,
11362,6628105885,,,,,,,,,,,,,,,,,
11363,6628124507,,,,,,,,,,,,,,,,,
11364,6628144622,,,,,,,,,,,,,,,,,
11365,6628151390,,,,,,,,,,,,,,,,,
11366,6628170411,,,,,,,,,,,,,,,,,
11367,6628178859,,,,,,,,,,,,,,,,,
11368,6628192203,,,,,,,,,,,,,,,,,
11369,6628193244,,,,,,,,,,,,,,,,,
11370,6628195707,,,,,,,,,,,,,,,,,
11371,6628214688,,,,,,,,,,,,,,,,,
11372,6628216753,,,,,,,,,,,,,,,,,
11373,6628229024,,,,,,,,,,,,,,,,,
11374,6628252638,,,,,,,,,,,,,,,,,
11375,6628256911,,,,,,,,,,,,,,,,,
11376,6628262625,,,,,,,,,,,,,,,,,
11377,6628283683,,,,,,,,,,,,,,,,,
11378,6628299213,,,,,,,,,,,,,,,,,
11379,6628315494,,,,,,,,,,,,,,,,,
11380,6628316480,,,,,,,,,,,,,,,,,
11381,6628326209,,,,,,,,,,,,,,,,,
11382,6628328365,,,,,,,,,,,,,,,,,
11383,6628341864,,,,,,,,,,,,,,,,,
11384,6628343963,,,,,,,,,,,,,,,,,
11385,6628366608,,,,,,,,,,,,,,,,,
11386,6628382508,,,,,,,,,,,,,,,,,
11387,6628390403,,,,,,,,,,,,,,,,,
11388,6628392182,,,,,,,,,,,,,,,,,
11389,6628398420,,,,,,,,,,,,,,,,,
11390,6628404337,,,,,,,,,,,,,,,,,
11391,6628404693,,,,,,,,,,,,,,,,,
11392,6628417044,,,,,,,,,,,,,,,,,
11393,6628440574,,,,,,,,,,,,,,,,,
11394,6628446027,,,,,,,,,,,,,,,,,
11395,6628470657,,,,,,,,,,,,,,,,,
11396,6628481711,,,,,,,,,,,,,,,,,
11397,6628508923,,,,,,,,,,,,,,,,,
11398,6628511689,,,,,,,,,,,,,,,,,
11399,6628515662,,,,,,,,,,,,,,,,,
11400,6628560122,,,,,,,,,,,,,,,,,
11401,6628570630,,,,,,,,,,,,,,,,,
11402,6628572330,,,,,,,,,,,,,,,,,
11403,6628587185,,,,,,,,,,,,,,,,,
11404,6628622598,,,,,,,,,,,,,,,,,
11405,6628718543,,,,,,,,,,,,,,,,,
11406,6628756721,,,,,,,,,,,,,,,,,
11407,6628764057,,,,,,,,,,,,,,,,,
11408,6628807476,,,,,,,,,,,,,,,,,
11409,6628828351,,,,,,,,,,,,,,,,,
11410,6628852123,,,,,,,,,,,,,,,,,
11411,6628882768,,,,,,,,,,,,,,,,,
11412,6628904947,,,,,,,,,,,,,,,,,
11413,6628944471,,,,,,,,,,,,,,,,,
11414,6629004520,,,,,,,,,,,,,,,,,
11415,6629012232,,,,,,,,,,,,,,,,,
11416,6629038261,,,,,,,,,,,,,,,,,
11417,6629080578,,,,,,,,,,,,,,,,,
11418,6629099128,,,,,,,,,,,,,,,,,
11419,6629101082,,,,,,,,,,,,,,,,,
11420,6629180504,,,,,,,,,,,,,,,,,
11421,6629257555,,,,,,,,,,,,,,,,,
11422,6629300799,,,,,,,,,,,,,,,,,
11423,6629339688,,,,,,,,,,,,,,,,,
11424,6629374129,,,,,,,,,,,,,,,,,
11425,6629445520,,,,,,,,,,,,,,,,,
11426,6629466958,,,,,,,,,,,,,,,,,
11427,6629472367,,,,,,,,,,,,,,,,,
11428,6629475455,,,,,,,,,,,,,,,,,
11429,6629505962,,,,,,,,,,,,,,,,,
11430,6629506338,,,,,,,,,,,,,,,,,
11431,6629510814,,,,,,,,,,,,,,,,,
11432,6629510942,,,,,,,,,,,,,,,,,
11433,6629542412,,,,,,,,,,,,,,,,,
11434,6629546125,,,,,,,,,,,,,,,,,
11435,6629550171,,,,,,,,,,,,,,,,,
11436,6629557704,,,,,,,,,,,,,,,,,
11437,6629580346,,,,,,,,,,,,,,,,,
11438,6629584808,,,,,,,,,,,,,,,,,
11439,6629597163,,,,,,,,,,,,,,,,,
11440,6629598508,,,,,,,,,,,,,,,,,
11441,6629604144,,,,,,,,,,,,,,,,,
11442,6629616915,,,,,,,,,,,,,,,,,
11443,6629617358,,,,,,,,,,,,,,,,,
11444,6629632426,,,,,,,,,,,,,,,,,
11445,6629647502,,,,,,,,,,,,,,,,,
11446,6629657707,,,,,,,,,,,,,,,,,
11447,6629658461,,,,,,,,,,,,,,,,,
11448,6629659876,,,,,,,,,,,,,,,,,
11449,6629663933,,,,,,,,,,,,,,,,,
11450,6629703847,,,,,,,,,,,,,,,,,
11451,6629705885,,,,,,,,,,,,,,,,,
11452,6629715771,,,,,,,,,,,,,,,,,
11453,6629722845,,,,,,,,,,,,,,,,,
11454,6629723266,,,,,,,,,,,,,,,,,
11455,6629731333,,,,,,,,,,,,,,,,,
11456,6629733825,,,,,,,,,,,,,,,,,
11457,6629755557,,,,,,,,,,,,,,,,,
11458,6629760345,,,,,,,,,,,,,,,,,
11459,6629777602,,,,,,,,,,,,,,,,,
11460,6629789621,,,,,,,,,,,,,,,,,
11461,6629792385,,,,,,,,,,,,,,,,,
11462,6629794540,,,,,,,,,,,,,,,,,
11463,6629807494,,,,,,,,,,,,,,,,,
11464,6629811572,,,,,,,,,,,,,,,,,
11465,6629813053,,,,,,,,,,,,,,,,,
11466,6629813860,,,,,,,,,,,,,,,,,
11467,6629820711,,,,,,,,,,,,,,,,,
11468,6629830830,,,,,,,,,,,,,,,,,
11469,6629832983,,,,,,,,,,,,,,,,,
11470,6629841013,,,,,,,,,,,,,,,,,
11471,6629841990,,,,,,,,,,,,,,,,,
11472,6629849496,,,,,,,,,,,,,,,,,
11473,6629850988,,,,,,,,,,,,,,,,,
11474,6629859566,,,,,,,,,,,,,,,,,
11475,6629861712,,,,,,,,,,,,,,,,,
11476,6629861977,,,,,,,,,,,,,,,,,
11477,6629865005,,,,,,,,,,,,,,,,,
11478,6629866762,,,,,,,,,,,,,,,,,
11479,6629886045,,,,,,,,,,,,,,,,,
11480,6629886341,,,,,,,,,,,,,,,,,
11481,6629886798,,,,,,,,,,,,,,,,,
11482,6629890768,,,,,,,,,,,,,,,,,
11483,6629894225,,,,,,,,,,,,,,,,,
11484,6629896300,,,,,,,,,,,,,,,,,
11485,6629900414,,,,,,,,,,,,,,,,,
11486,6629912198,,,,,,,,,,,,,,,,,
11487,6629922239,,,,,,,,,,,,,,,,,
11488,6629922487,,,,,,,,,,,,,,,,,
11489,6629930638,,,,,,,,,,,,,,,,,
11490,6629953126,,,,,,,,,,,,,,,,,
11491,6629954445,,,,,,,,,,,,,,,,,
11492,6629957464,,,,,,,,,,,,,,,,,
11493,6629961961,,,,,,,,,,,,,,,,,
11494,6629969078,,,,,,,,,,,,,,,,,
11495,6629976380,,,,,,,,,,,,,,,,,
11496,6629979886,,,,,,,,,,,,,,,,,
11497,6629983527,,,,,,,,,,,,,,,,,
11498,6629991991,,,,,,,,,,,,,,,,,
11499,6629992366,,,,,,,,,,,,,,,,,
11500,6630018492,,,,,,,,,,,,,,,,,
11501,6630022100,,,,,,,,,,,,,,,,,
11502,6630025683,,,,,,,,,,,,,,,,,
11503,6630047055,,,,,,,,,,,,,,,,,
11504,6630051185,,,,,,,,,,,,,,,,,
11505,6630071332,,,,,,,,,,,,,,,,,
11506,6630074582,,,,,,,,,,,,,,,,,
11507,6630076570,,,,,,,,,,,,,,,,,
11508,6630086020,,,,,,,,,,,,,,,,,
11509,6630089529,,,,,,,,,,,,,,,,,
11510,6630095923,,,,,,,,,,,,,,,,,
11511,6630103807,,,,,,,,,,,,,,,,,
11512,6630116276,,,,,,,,,,,,,,,,,
11513,6630124071,,,,,,,,,,,,,,,,,
11514,6630136915,,,,,,,,,,,,,,,,,
11515,6630141807,,,,,,,,,,,,,,,,,
11516,6630148774,,,,,,,,,,,,,,,,,
11517,6630151898,,,,,,,,,,,,,,,,,
11518,6630175122,,,,,,,,,,,,,,,,,
11519,6630179036,,,,,,,,,,,,,,,,,
11520,6630180886,,,,,,,,,,,,,,,,,
11521,6630193839,,,,,,,,,,,,,,,,,
11522,6630200712,,,,,,,,,,,,,,,,,
11523,6630201900,,,,,,,,,,,,,,,,,
11524,6630212217,,,,,,,,,,,,,,,,,
11525,6630226171,,,,,,,,,,,,,,,,,
11526,6630234008,,,,,,,,,,,,,,,,,
11527,6630251993,,,,,,,,,,,,,,,,,
11528,6630259477,,,,,,,,,,,,,,,,,
11529,6630269815,,,,,,,,,,,,,,,,,
11530,6630279500,,,,,,,,,,,,,,,,,
11531,6630288448,,,,,,,,,,,,,,,,,
11532,6630306403,,,,,,,,,,,,,,,,,
11533,6630321799,,,,,,,,,,,,,,,,,
11534,6630329880,,,,,,,,,,,,,,,,,
11535,6630330525,,,,,,,,,,,,,,,,,
11536,6630333807,,,,,,,,,,,,,,,,,
11537,6630335742,,,,,,,,,,,,,,,,,
11538,6630340440,,,,,,,,,,,,,,,,,
11539,6630367415,,,,,,,,,,,,,,,,,
11540,6630422514,,,,,,,,,,,,,,,,,
11541,6630424189,,,,,,,,,,,,,,,,,
11542,6630484879,,,,,,,,,,,,,,,,,
11543,6630485492,,,,,,,,,,,,,,,,,
11544,6630500205,,,,,,,,,,,,,,,,,
11545,6630550186,,,,,,,,,,,,,,,,,
11546,6630562851,,,,,,,,,,,,,,,,,
11547,6630673493,,,,,,,,,,,,,,,,,
11548,6630713512,,,,,,,,,,,,,,,,,
11549,6630750151,,,,,,,,,,,,,,,,,
11550,6630860295,,,,,,,,,,,,,,,,,
11551,6630892389,,,,,,,,,,,,,,,,,
11552,6630898799,,,,,,,,,,,,,,,,,
11553,6630909766,,,,,,,,,,,,,,,,,
11554,6630946411,,,,,,,,,,,,,,,,,
11555,6630953564,,,,,,,,,,,,,,,,,
11556,6630989289,,,,,,,,,,,,,,,,,
11557,6630992371,,,,,,,,,,,,,,,,,
11558,6631016975,,,,,,,,,,,,,,,,,
11559,6631025523,,,,,,,,,,,,,,,,,
11560,6631027126,,,,,,,,,,,,,,,,,
11561,6631037963,,,,,,,,,,,,,,,,,
11562,6631038210,,,,,,,,,,,,,,,,,
11563,6631054460,,,,,,,,,,,,,,,,,
11564,6631081534,,,,,,,,,,,,,,,,,
11565,6631084123,,,,,,,,,,,,,,,,,
11566,6631090649,,,,,,,,,,,,,,,,,
11567,6631094816,,,,,,,,,,,,,,,,,
11568,6631125699,,,,,,,,,,,,,,,,,
11569,6631136116,,,,,,,,,,,,,,,,,
11570,6631138905,,,,,,,,,,,,,,,,,
11571,6631147978,,,,,,,,,,,,,,,,,
11572,6631172700,,,,,,,,,,,,,,,,,
11573,6631177223,,,,,,,,,,,,,,,,,
11574,6631181935,,,,,,,,,,,,,,,,,
11575,6631190915,,,,,,,,,,,,,,,,,
11576,6631194850,,,,,,,,,,,,,,,,,
11577,6631201543,,,,,,,,,,,,,,,,,
11578,6631215114,,,,,,,,,,,,,,,,,
11579,6631217125,,,,,,,,,,,,,,,,,
11580,6631218670,,,,,,,,,,,,,,,,,
11581,6631222166,,,,,,,,,,,,,,,,,
11582,6631222968,,,,,,,,,,,,,,,,,
11583,6631235221,,,,,,,,,,,,,,,,,
11584,6631236569,,,,,,,,,,,,,,,,,
11585,6631239508,,,,,,,,,,,,,,,,,
11586,6631252344,,,,,,,,,,,,,,,,,
11587,6631255860,,,,,,,,,,,,,,,,,
11588,6631257355,,,,,,,,,,,,,,,,,
11589,6631272919,,,,,,,,,,,,,,,,,
11590,6631273877,,,,,,,,,,,,,,,,,
11591,6631277816,,,,,,,,,,,,,,,,,
11592,6631281398,,,,,,,,,,,,,,,,,
11593,6631292756,,,,,,,,,,,,,,,,,
11594,6631294901,,,,,,,,,,,,,,,,,
11595,6631295852,,,,,,,,,,,,,,,,,
11596,6631303067,,,,,,,,,,,,,,,,,
11597,6631303924,,,,,,,,,,,,,,,,,
11598,6631311887,,,,,,,,,,,,,,,,,
11599,6631312281,,,,,,,,,,,,,,,,,
11600,6631313138,,,,,,,,,,,,,,,,,
11601,6631352308,,,,,,,,,,,,,,,,,
11602,6631356395,,,,,,,,,,,,,,,,,
11603,6631359984,,,,,,,,,,,,,,,,,
11604,6631365317,,,,,,,,,,,,,,,,,
11605,6631380946,,,,,,,,,,,,,,,,,
11606,6631388267,,,,,,,,,,,,,,,,,
11607,6631392867,,,,,,,,,,,,,,,,,
11608,6631393339,,,,,,,,,,,,,,,,,
11609,6631415408,,,,,,,,,,,,,,,,,
11610,6631422050,,,,,,,,,,,,,,,,,
11611,6631428227,,,,,,,,,,,,,,,,,
11612,6631450823,,,,,,,,,,,,,,,,,
11613,6631460467,,,,,,,,,,,,,,,,,
11614,6631474112,,,,,,,,,,,,,,,,,
11615,6631479468,,,,,,,,,,,,,,,,,
11616,6631484350,,,,,,,,,,,,,,,,,
11617,6631506800,,,,,,,,,,,,,,,,,
11618,6631511878,,,,,,,,,,,,,,,,,
11619,6631514859,,,,,,,,,,,,,,,,,
11620,6631521935,,,,,,,,,,,,,,,,,
11621,6631552802,,,,,,,,,,,,,,,,,
11622,6631560309,,,,,,,,,,,,,,,,,
11623,6631570691,,,,,,,,,,,,,,,,,
11624,6631593927,,,,,,,,,,,,,,,,,
11625,6631596431,,,,,,,,,,,,,,,,,
11626,6631596552,,,,,,,,,,,,,,,,,
11627,6631634295,,,,,,,,,,,,,,,,,
11628,6631638368,,,,,,,,,,,,,,,,,
11629,6631649838,,,,,,,,,,,,,,,,,
11630,6631651287,,,,,,,,,,,,,,,,,
11631,6631654521,,,,,,,,,,,,,,,,,
11632,6631680508,,,,,,,,,,,,,,,,,
11633,6631705242,,,,,,,,,,,,,,,,,
11634,6631710984,,,,,,,,,,,,,,,,,
11635,6631713938,,,,,,,,,,,,,,,,,
11636,6631724241,,,,,,,,,,,,,,,,,
11637,6631724872,,,,,,,,,,,,,,,,,
11638,6631791461,,,,,,,,,,,,,,,,,
11639,6631794837,,,,,,,,,,,,,,,,,
11640,6631813039,,,,,,,,,,,,,,,,,
11641,6631850674,,,,,,,,,,,,,,,,,
11642,6631859630,,,,,,,,,,,,,,,,,
11643,6631931222,,,,,,,,,,,,,,,,,
11644,6632025909,,,,,,,,,,,,,,,,,
11645,6632080262,,,,,,,,,,,,,,,,,
11646,6632110979,,,,,,,,,,,,,,,,,
11647,6632213534,,,,,,,,,,,,,,,,,
11648,6632243483,,,,,,,,,,,,,,,,,
11649,6632245888,,,,,,,,,,,,,,,,,
11650,6632249324,,,,,,,,,,,,,,,,,
11651,6632258962,,,,,,,,,,,,,,,,,
11652,6632285849,,,,,,,,,,,,,,,,,
11653,6632286284,,,,,,,,,,,,,,,,,
11654,6632298410,,,,,,,,,,,,,,,,,
11655,6632301898,,,,,,,,,,,,,,,,,
11656,6632325805,,,,,,,,,,,,,,,,,
11657,6632330024,,,,,,,,,,,,,,,,,
11658,6632341844,,,,,,,,,,,,,,,,,
11659,6632344242,,,,,,,,,,,,,,,,,
11660,6632359745,,,,,,,,,,,,,,,,,
11661,6632368292,,,,,,,,,,,,,,,,,
11662,6632375544,,,,,,,,,,,,,,,,,
11663,6632376795,,,,,,,,,,,,,,,,,
11664,6632404771,,,,,,,,,,,,,,,,,
11665,6632414079,,,,,,,,,,,,,,,,,
11666,6632423467,,,,,,,,,,,,,,,,,
11667,6632429601,,,,,,,,,,,,,,,,,
11668,6632440979,,,,,,,,,,,,,,,,,
11669,6632448515,,,,,,,,,,,,,,,,,
11670,6632461072,,,,,,,,,,,,,,,,,
11671,6632465125,,,,,,,,,,,,,,,,,
11672,6632503750,,,,,,,,,,,,,,,,,
11673,6632506810,,,,,,,,,,,,,,,,,
11674,6632509286,,,,,,,,,,,,,,,,,
11675,6632523194,,,,,,,,,,,,,,,,,
11676,6632523422,,,,,,,,,,,,,,,,,
11677,6632525328,,,,,,,,,,,,,,,,,
11678,6632528324,,,,,,,,,,,,,,,,,
11679,6632547676,,,,,,,,,,,,,,,,,
11680,6632560473,,,,,,,,,,,,,,,,,
11681,6632565983,,,,,,,,,,,,,,,,,
11682,6632573638,,,,,,,,,,,,,,,,,
11683,6632573680,,,,,,,,,,,,,,,,,
11684,6632578921,,,,,,,,,,,,,,,,,
11685,6632583856,,,,,,,,,,,,,,,,,
11686,6632583917,,,,,,,,,,,,,,,,,
11687,6632586864,,,,,,,,,,,,,,,,,
11688,6632589157,,,,,,,,,,,,,,,,,
11689,6632591947,,,,,,,,,,,,,,,,,
11690,6632626990,,,,,,,,,,,,,,,,,
11691,6632629828,,,,,,,,,,,,,,,,,
11692,6632630892,,,,,,,,,,,,,,,,,
11693,6632633014,,,,,,,,,,,,,,,,,
11694,6632635262,,,,,,,,,,,,,,,,,
11695,6632640105,,,,,,,,,,,,,,,,,
11696,6632647985,,,,,,,,,,,,,,,,,
11697,6632655991,,,,,,,,,,,,,,,,,
11698,6632671907,,,,,,,,,,,,,,,,,
11699,6632680500,,,,,,,,,,,,,,,,,
11700,6632715523,,,,,,,,,,,,,,,,,
11701,6632721878,,,,,,,,,,,,,,,,,
